Address,ID(Google),Latitude,Longitude,Name,Price_Level(Google),Rating(Google),Zip
"2525 W Anderson Ln #175, Austin, TX 78757, USA",337a623bacaac75f3181364298bca229bfc7d8ab,30.3568573,-97.73524909999999,Dos Batos,2.0,4.4,78757
"1519 W Anderson Ln, Austin, TX 78757, USA",01696809ac69850d9d538610a7e2f3818582a8fb,30.3517287,-97.72241939999999,Casita Guanajuato,2.0,4.3,78757
"911 W Anderson Ln, Austin, TX 78757, USA",3131bab44c05af1c2d5529a79705eeda04aa025d,30.348007,-97.71470099999999,El Nuevo Mexico,2.0,4.1,78757
"7414 Burnet Rd, Austin, TX 78757, USA",58131e2ba7dec2cac24e701b7e9bbfc9f78eec0f,30.350286,-97.735164,El Mercado Restaurant,2.0,4.2,78757
"1911 W Anderson Ln, Austin, TX 78757, USA",55ff0421984c994d8f20bc48624d51f7525dbb31,30.3539849,-97.72690999999999,Enchiladas Y Mas,2.0,4.3,78757
"1725 Ohlen Rd, Austin, TX 78757, USA",432b9d17a5d50093ac6cbec990d48a0816fb79fc,30.3626253,-97.7185666,Pollo Regio,1.0,4.2,78757
"6534 Burnet Rd, Austin, TX 78757, USA",c589b637e0f097abc83273322a0a8ad8a1c32251,30.3415668,-97.73916299999999,Taqueria Guadalajara Arandas,2.0,4.1,78757
"3300 W Anderson Ln #303, Austin, TX 78757, USA",4c12d0958cbe4537a016b790682c49c17b4e8b32,30.3622041,-97.74235259999999,Eldorado Cafe,2.0,4.6,78757
"7310 Burnet Rd, Austin, TX 78757, USA",23a9839b0e1b31ba5279a78175f495896fdc13bf,30.3492178,-97.7358826,Ichiban Restaurant,3.0,4.5,78757
"2700 W Anderson Ln #204, Austin, TX 78757, USA",b37a66d7146122e1c1e54cbc67392ea0bf93785c,30.3585523,-97.7347398,Chipotle Mexican Grill,1.0,4.1,78757
"6801 Burnet Rd, Austin, TX 78757, USA",74d41446b8ee42daedb7269a22c2c0db2df5a9dc,30.343898,-97.7379892,The Frisco Shop,2.0,4.2,78757
"2900 W Anderson Ln #250, Austin, TX 78757, USA",e029b732171080eb35ffbd1c2b75546bb8ff9105,30.3602519,-97.7372383,Zen Japanese Food Fast,2.0,4.1,78757
"7329 Burnet Rd, Austin, TX 78757, USA",9ff268c505061f2fddb01402aafbae6e346a0593,30.349197,-97.73463199999999,Pizza Land,2.0,2.0,78757
"8909 Burnet Rd, Austin, TX 78757, USA",73c2d678c7382670e1c0972e824849c763e31334,30.3718474,-97.7256536,Lebowskis Grill,0.0,4.7,78757
"7858 Shoal Creek Blvd, Austin, TX 78757, USA",34c434b9790dcb7ae0ab0fbcc0628195480bacaa,30.360677,-97.74139199999999,Suzi's China Grill,2.0,3.9,78757
"10025 Burnet Rd, Austin, TX 78758, USA",75b3011e0e079beaa825a0cb849f4d441e74161e,30.3842965,-97.723295,Gringa's Street Tacos,0.0,4.4,78758
