Address,ID(Google),Name,Price_Level(Google),Rating(Google),Zip
"737 Farm to Market 1626, Manchaca, TX 78652, USA",bf304e9b01685134248a6044c4e5c4b75640c82d,Slow Pokes Brisket Shack,,4.7,78652
"11500 Manchaca Rd, Austin, TX 78745, USA",ba1f5a46e9a7d81edbde42d1c24a5e7ab166124f,Valentina's Tex Mex BBQ,1.0,4.7,78745
"2301 Bliss Spillar Rd, Manchaca, TX 78652, USA",0a84d179b7c7eb1646a1c80600062ba4baec9f1c,Tony's South Austin Pizza,2.0,4.1,78652
"805 Farm to Market 1626, Manchaca, TX 78652, USA",9c313487f61c7f8f4d995c100a1beb686cdc8db0,Chilangos Mexixan Street Food,,3.0,78652
"12521 Twin Creeks Rd, Manchaca, TX 78652, USA",ea4530829122537b079a8ebc42b593d5275b1576,Puli-Ra,2.0,5.0,78652
"9900 S IH 35 Frontage Rd #500, Austin, TX 78745, USA",d315182f74c98ab7c26078d67e7ec6b9d7d22e0e,Pho With Us,,4.3,78745
"11940 Manchaca Rd, Austin, TX 78748, USA",23313d4a89464c5e2f9241e4936230da1c91813d,Texican Cafe - Manchaca,2.0,4.2,78748
"11600 Manchaca Rd A, Austin, TX 78748, USA",4dcdcf88fa1ac87b236ce97cf54f2895671eaf26,Southside Flying Pizza,2.0,3.9,78748
"9300 S. I-35 Service Road, Bldg. F, Austin, TX 78748, United States",286d0aaa5bc76eb9476496b37afc2e7237e7e35f,Texas Roadhouse,2.0,4.4,78748
"381 Old San Antonio Rd, Buda, TX 78610, USA",d280242446b15fcc90a70a9c069affeb676b6697,Zaxby's Chicken Fingers & Buffalo Wings,1.0,4.2,78610
"12110 Manchaca Rd, Austin, TX 78748, USA",8560296285774aa4e7f72e729d65c90ee395fc7c,Gatti's Pizza,,2.6,78748
"9900 S Interstate 35, Bldg U, Austin, TX 78748, United States",75c43dd0d9f03bf9767a8ff3e32b4d3f85d20504,LongHorn Steakhouse,2.0,4.1,78748
"9900 S IH 35 Frontage Rd z, Austin, TX 78748, USA",e0ab8c7a144eac11819d5f8186756953a5a50bd5,Chili's,1.0,3.7,78748
"9911 Brodie Ln #900, Austin, TX 78748, USA",517ee052abed06e360f657eb16674bd81efef24e,Maudie's Hacienda,2.0,4.2,78748
"9905 Brodie Ln, Austin, TX 78748, USA",efc9edb648c677e56f1356d7f85eb7735e2b6972,Tinos Greek Cafe,,4.1,78748
"A, 9600 S IH 35 Frontage Road, Austin, TX 78748, USA",0d3bb52e658bdd2a96217c86c54407ccf64eb2b2,TGI Fridays,2.0,3.7,78748
"9900 S Interstate 35 Frontage Rd. #100, Austin, TX 78748, USA",d42a1e765dcd63817fc0b5009971239b93fc4c6b,Amaya's Taco Village,1.0,4.0,78748
"9718 Manchaca Rd, Austin, TX 78748, USA",a659f625a52c9dd386494070ed27184d174b8ab7,Popeyes Louisiana Kitchen,1.0,4.0,78748
"8801 S IH 35 Frontage Rd, Austin, TX 78744, USA",9be0441992c4ce23a4fe4bea70bcf8f654d2d61c,IHOP,1.0,3.5,78744
"11215 S IH 35 Frontage Rd #128, Austin, TX 78747, USA",903f1574f6196df27d61d6a297fb3a1259806b59,SUBWAY®Restaurants,1.0,3.0,78747
"415 W Slaughter Ln, Austin, TX 78748, USA",104b3f162cd403ba35ac0bdfe6bfcd6775b6f2af,Luby's,1.0,4.1,78748
"3324 W Slaughter Ln, Austin, TX 78748, USA",592848c2b133d992d12792ab37fe645671397706,Taco Bell,1.0,3.3,78748
"161 W Slaughter Ln M, Austin, TX 78748, USA",30868c7900b00158e53a34bf889aff4b99e68084,Chick-fil-A,1.0,4.4,78748
"11940 Manchaca Rd, Austin, TX 78748, USA",341aeaf25fb7b6ae905541a12cd09f238c5dbc52,Baldirama Restaurant Group,,,78748
"161 W Slaughter Ln, #C, Austin, TX 78748, United States",e847f1bc6cb59677d2badd152a80428f8bff0fc9,Taco Bell,1.0,2.8,78748
"12115 Manchaca Rd, Austin, TX 78748, USA",0bcc3f53a6481f38db6dd76e5ea8cef23ae4a6d0,Taco Aranda Mexican Food,,4.2,78748
"100 E Parsons St, Manor, TX 78653, USA",e08dda2867aeb0c8093eab17dabdf9a9d4d6ca0e,Little Beijing Restaurant,,4.6,78653
"14605 FM 973 N, Manor, TX 78653, United States",c15567b61c1cf3c14258d2de1f4363b6c534c05c,Good Luck Grill,2.0,4.5,78653
"11300 US Hwy 290 E, Manor, TX 78653, United States",47eab5badc24ecd1241deaebfe77dc3cb580d579,Chokdee Thai Cuisine,,4.7,78653
"101 Lexington St, Manor, TX 78653, USA",9f2094e1e417a77fac0abf19f1fd08984ae10ddc,Big Country Grill,,4.4,78653
"11808 Ring Rd, Manor, TX 78653, USA",a05eff099fe4d8acbb22e0b4bd1d86d7598bd69f,Panda Express,1.0,3.4,78653
"116 E Parsons St, Manor, TX 78653, USA",3955dd2f2174c649a392092698d3895083589f80,Ramos Restaurant,2.0,3.8,78653
"11209 US-290, Manor, TX 78653, USA",c531d13efdbf1e441203d5b997e9e8e9585cc8a7,Taqueria Huentitan Mexican Food,,3.1,78653
"12003 E US 290, Manor, TX 78653, United States",f0abc1903a6153eb3b3fc0ff52be4e5b41923f4b,Whataburger,1.0,3.7,78653
"11215 Us Highway 290 E, Manor, TX 78653, United States",63d769c18e1f2a1a7c0c3f18c0044d49e10447b6,Sonic Drive-In,1.0,2.8,78653
"12609 Lexington St, Manor, TX 78653, USA",5ea1f0923ffd7c5f286bc57203e4b7b6b89fbdf6,McDonald's,1.0,3.4,78653
"11007 US-290, Manor, TX 78653, USA",26ebc2bd44ec1240b6918102512a3bce10270549,La Plaza Mexican Restaurant,2.0,3.1,78653
"13600 FM973 Suite 300, Manor, TX 78653, USA",e1038667d7b77dbb12a392dd318be6385d612523,Taqueria Krystal,,4.3,78653
"114 E Parsons St, Manor, TX 78653, USA",fcec51e486cb66e765c31168953a89a902773285,Tamale Addiction,,4.5,78653
"11032 E US Hwy 290, Unit 300, Manor, TX 78653, United States",4ee2a906cb3ca61e54b37c0507d549d0f588ae43,Taco Bell,1.0,3.1,78653
"11923 US Hwy 290 E, Manor, TX 78653, United States",93b7dc7b4e90cfb4e43a0b3f827538dff2788bb4,SUBWAY®Restaurants,1.0,2.0,78653
"18726 Cameron Rd, Manor, TX 78653, USA",e3d541ce40338538c51e70c19c5e0ab0f9fa3289,Cele Store -- Pflugerville BBQ and Live Music,,4.6,78653
"11828 Ring Rd #101, Manor, TX 78653, USA",b2118ba63601d123e6953d363ade5844c9fc2b8d,El Pollo Rico,,4.1,78653
"12250 Harris Branch Pkwy, Manor, TX 78653, USA",009d13d5793c8b25915b5fb30500dbdf7281b916,Subway,1.0,3.1,78653
"910 N Caldwell St, Manor, TX 78653, USA",4547e26912d7bbde62ea970be2cc4d96eb731648,Texas Traditional Bar-B-Q,,4.2,78653
"11300 US-290 #320, Manor, TX 78653, USA",91e8268dc97254b03031461568b6112482ab6c0a,Pizza Hut,,3.0,78653
"10814 US-290, Manor, TX 78653, USA",6eb9c5976cbbb9ac8fa7aaf8d7e275f8a9a6b09a,Bakery And Fruits Manor,,4.1,78653
"Manor, TX 78653, USA",b4b6e18484e68062fc24e15344db67a6dbcc6497,Cafe 290,,4.2,78653
"14411 Pebble Run Path, Manor, TX 78653, USA",f625c717cb1e00c9bae0799ffebcd523e954ccdf,Al Sabor Del Chef,,5.0,78653
"17600 Blake Manor Rd, Manor, TX 78653, USA",d1482a4e5291d1d44027bad80a48fe95fc875008,King's Barbeque & More,,5.0,78653
"429-479 Old Hwy 20, Manor, TX 78653, USA",13a4c2be293b3b2373f9bc2d9d244a03029831b7,Freshiis,,,78653
"Manor, TX 78653, USA",6a6f4bf838bc8286e8ae96d7c20752f20fc25f5b,Adreland's Tacos,,5.0,78653
"11211 US Highway 290 E, Ste 400, Manor, TX 78653, United States",d1f71467145231d8d7af32a27befcb8b7c7e3d12,Domino's Pizza,1.0,3.3,78653
"12200 FM 969, Austin, TX 78724, USA",242590def322ca8dfc48f93bc976b3718a2ae031,SUBWAY®Restaurants,1.0,1.0,78724
"12309 Dessau Rd, Austin, TX 78754, USA",292f3a2b3428d4b46ea433e7f720355bedb212ef,Jack In The Box,1.0,2.5,78754
"1605 E Parmer Ln, Austin, TX 78753, USA",12e4294f4b6da8131f08b4133bc04f583807d728,Sonic Drive-In,1.0,3.5,78753
"2700 W Pecan St Suite 600, Pflugerville, TX 78660, USA",c0391e1d5f4a8a29d2f842d45496506c1db284f3,China Dragon Chinese Restaurant,2.0,4.2,78660
"15608 Spring Hill Ln, Pflugerville, TX 78660, USA",6ff7d7e51de35caf862cc554344f68c3c0012892,Alfredo's,,4.0,78660
"18816 Limestone Commercial Dr, Pflugerville, TX 78660, USA",92df541605fe70be1999e63f2415f37f273c4b97,T Jins Restaurant,,4.2,78660
"200 E Pecan St # 9, Pflugerville, TX 78660, USA",16cea75f44bf32cbf4066d8bd1522dcb8dcb4099,El Rincon,2.0,3.9,78660
"15803 Windermere Dr #601, Pflugerville, TX 78660, USA",219ce9166d67c5583441ca8d29bb2e1f00c09619,Casa Garcia's,1.0,4.2,78660
"15803 Windermere Dr #206, Pflugerville, TX 78660, USA",5d1917f448029e7d3ce4677561851a22ae31f173,Kumar's Austin,,4.2,78660
"1100 Grand Ave Pkwy ste 116, Pflugerville, TX 78660, USA",f964088210605d01c86ea52b8baf47ebecfeb83c,Oriental Kitchen Restaurant,,4.5,78660
"1100 Grand Ave Pkwy, Pflugerville, TX 78660, USA",e9bc264cb944756083a5b4a5bc2d76e11fb39575,Taste of Ethiopia I,2.0,4.7,78660
"2505 W Pecan St, Pflugerville, TX 78660, USA",8b4aa07f123471e369b6eeb4b4374c315ddc26ff,Springhill Restaurant,2.0,4.2,78660
"15821 Central Commerce Dr, Pflugerville, TX 78660, USA",cfdc79ae1f11988cc7d8eab7483d884e928ecaea,Rio Grande,2.0,4.2,78660
"15608 Spring Hill Ln #105, Pflugerville, TX 78660, USA",08706a135586881e84177f4191436e9e3e084977,Brotherton's Black Iron Barbecue,,4.8,78660
"1501 Pecan St #100, Pflugerville, TX 78660, USA",75a64053cf0569441e428802a9b3718fa2838259,Baris Pasta & Pizza,2.0,4.2,78660
"east 200 Pecan St E, Pflugerville, TX 78660, United States",b367b0baa883e64fbb1453441b6024bb9b2474ac,MrPfranks,,4.8,78660
"20205 SM 685 #1-C, Pflugerville, TX 78660, USA",e8b5e1ec75af0ebfe6a31640ca0ac1baeb5b7352,El Taquito,2.0,3.9,78660
"15119 Interstate 35 Frontage Rd, Pflugerville, TX 78660, USA",5143e8fd496d0b0a0995c384ce5625853d8ae847,FD's Grillhouse,2.0,4.2,78660
"104 N Railroad Ave, Pflugerville, TX 78660, USA",001794d02ed13365eeeb999211c08d1b1c6c2d5f,Pflugerville Taco House,,4.6,78660
"1615 Grand Ave Pkwy #208, Pflugerville, TX 78660, USA",35d920871e4c0837f12590660237653040207b48,Chucho's Mexican Restaurant,2.0,4.0,78660
"1202 Farm to Market 685, Pflugerville, TX 78660, USA",b73956a28183ae56322892622a242a493e605a55,Great Wall Express,2.0,3.7,78660
"18709 Limestone Commercial Dr, Pflugerville, TX 78660, USA",f319750e215bda81304a9c603357483e4823a228,IHOP,1.0,3.5,78660
"18816 Limestone Commercial Dr #400, Pflugerville, TX 78660, USA",a9ccf71c8694d86e67a87a8b268f1245014961de,Wingstop,1.0,3.5,78660
"1712 Farm to Market 685, Pflugerville, TX 78660, USA",85fc7d03720ddea964bdb6767e7249eb06fead85,Taco Bell,1.0,3.6,78660
"100 12th St, Pflugerville, TX 78660, USA",c7a20a8163057c265d286f5c905bd89403b80601,Crackn Crab,,4.7,78660
"1547 Farm to Market 685, Pflugerville, TX 78660, USA",7ecf19dfd9d0497e121420f8b51efb3912b7f9f8,Popeyes Louisiana Kitchen,1.0,3.4,78660
"15415 N Interstate 35 Frontage Rd, Pflugerville, TX 78660, USA",abba791f1830b59d668dbe345c351b7865381de8,Texas Roadhouse,2.0,4.3,78660
"18617 Limestone Commercial Dr, Pflugerville, TX 78660, USA",96cb6ae5ea8c862352dd1b7438be0fc6204cc761,Chick-fil-A,1.0,4.5,78660
"1420 W Wells Branch Pkwy, Pflugerville, TX 78660, United States",055361d1b2a7b34b1b7b044a91f8f23aa94df48f,Burger King,1.0,3.6,78660
"1552 FM685, Pflugerville, TX 78660, USA",89ab71eac09ecbfb544f31592525ec366911d09c,Yaghi's NEW YORK PIZZERIA,2.0,3.9,78660
"1700 Grand Ave Pkwy, 180, Pflugerville, TX 78660, United States",87ba92ebea5e7ff3625efc92ddc24798425623b2,El Maguey Tex-Mex Restaurant,,4.0,78660
"1425 W Wells Branch Pkwy, Pflugerville, TX 78660, USA",a755861c5bc0336179d7e61bab66ce5cf701c6ca,Wendy's,1.0,3.7,78660
"1605 W Pecan St, Pflugerville, TX 78660, USA",d2a597baa38ecb7a2ffdfa34091abb04fbcec421,Taco Bell,1.0,3.4,78660
"15119 NB I-35, Pflugerville, TX 78660, USA",d134edd94ef9db99c646fcdc1e6942049531df14,Cheddar's Scratch Kitchen,2.0,3.8,78660
"18901 Limestone Commercial Dr, Pflugerville, TX 78660, USA",471bcdbd023ba0d6af8007557327f99cb9aaf59d,Chili's Grill & Bar,2.0,3.5,78660
"2604 West Pecan Street, Suite C On the right side of Starbucks bldg, Pflugerville, TX 78660, United States",0c19bb331b9006c1e9ef2ab5275e0c24c4fd2092,La Patisserie by Oven-Fresh Delights,,4.6,78660
"1912 W Pecan St A101, Pflugerville, TX 78660, USA",5984975b7f9b3014d07e47fb5799f860a498ee40,SUBWAY®Restaurants,1.0,3.5,78660
"1101 Farm to Market 685, Pflugerville, TX 78660, USA",1d82e495254886c8f038c42fe1f528437566e0e8,Sonic Drive-In,1.0,3.1,78660
"1912 W Pecan St, Pflugerville, TX 78660, USA",be9784a57baf77dbc6ed5990c4cbbaeec3983ac1,Little Caesars Pizza,1.0,2.3,78660
"14910 FM1825, Pflugerville, TX 78660, USA",7b01ce9dad270d12618687757710b3e212288e64,Jack In The Box,1.0,3.1,78660
"2324 Farm to Market 685 #500, Pflugerville, TX 78660, USA",2e7a698234a228df0ef8fa5c0092f869fa91d7cc,Mama Fu's Asian House,,3.4,78660
"18600 Limestone Commercial Dr, Pflugerville, TX 78660, USA",74857eb305e2253f034ce9ceb88132253540d41c,Panda Express,1.0,3.6,78660
"2602 W Pecan St, Pflugerville, TX 78660, USA",ca19a1ae3efd837e564301f864efccf4e1ebc411,Freddy's Frozen Custard & Steakburgers,1.0,4.1,78660
"15200 FM 1825, Pflugerville, TX 78660, USA",616ca513bd6049c13b1a3c7a683d8dccc264075a,Mexico Tipico,,4.0,78660
"1005 W Pecan St, Pflugerville, TX 78660, USA",bc67453bf6514e836e5714bea454e25372f38db8,Pecan Street Station,1.0,4.3,78660
"1700 Farm to Market 685, Pflugerville, TX 78660, USA",2005f0435a93129aab7c074823ce0fefe4b86a58,Jack In The Box,1.0,3.1,78660
"1700 W Pecan St, Pflugerville, TX 78660, USA",955af9108b4b98dcd94f3afeb381a1fa2952b65c,McDonald's,1.0,3.0,78660
"18900 Limestone Commercial Dr #100, Pflugerville, TX 78660, USA",d5c64ab50d44ca6e21cd7b8c54566fe49b447ad4,"Morelia Mexican Grill, Pflugerville",,3.1,78660
"15424 FM1825 # 270, Pflugerville, TX 78660, USA",6c500d2c671b8f4128ed59b13fc0f2f2ddb8b347,Kung Fu,2.0,3.7,78660
"18816 Limestone Commercial Dr, Pflugerville, TX 78660, USA",babe9b88ff84b65ecff2de3929e205c7eabefbbb,Shogun ياباني مطعم,,3.7,78660
"907 Farm to Market 685, Pflugerville, TX 78660, USA",500cc99af900b48a6b2d3584b04f6747cec8ee31,Bahadi's Chicken and Lounge,,4.3,78660
"2408 Farm to Market 685, Pflugerville, TX 78660, USA",5d4c44486e40447f9a6ec5bc3e65b44649c4cfc2,Raising Cane's Chicken Fingers,1.0,4.5,78660
"15829 I-35, Pflugerville, TX 78660, USA",6ea1eb3b4ed37e8b407a754581208fc29f53cb58,SUBWAY®Restaurants,1.0,3.1,78660
"1552 Farm to Market 685 & Pfennig Ln #108, Pflugerville, TX 78660, USA",be2172591781c313ea37b90cab65f5c47ccfd9e8,SUBWAY®Restaurants,1.0,3.8,78660
"18609 Limestone Commercial Dr, Pflugerville, TX 78660, USA",4dbcebf8cd227a3c7d63219ac1d0898a8a7373c2,Whataburger,1.0,3.8,78660
"1301 Farm to Market 685, Pflugerville, TX 78660, USA",37b7c25eaa8a1c5eff0350ff6b6da4a8601e3e94,Zaxby's Chicken Fingers & Buffalo Wings,1.0,4.4,78660
"1600 Town Center Dr, Pflugerville, TX 78660, USA",e141afd87baf9c1a20fc5d2e0dc4fc90e3c933b2,In-N-Out Burger,1.0,4.3,78660
"14815 Dessau Rd #400, Pflugerville, TX 78660, USA",af25073733d80ac708ac6f9b62ef5fef37a567ee,Marco's Pizza,2.0,4.2,78660
"1702 W Pecan St, Pflugerville, TX 78660, USA",9c1bd2f89f0dc0c841f056ed6fadc161ad6791d3,Popeyes Louisiana Kitchen,1.0,3.5,78660
"15119 I-35, Pflugerville, TX 78660, USA",b66cef6f5152b901708e55b285ab02119c9486b4,Bombshells,,3.8,78660
"1701 W Pecan St, Pflugerville, TX 78660, USA",c4edaca75ca8c38f51d0fa3bbdc8b7193847f8d9,Dairy Queen,1.0,3.3,78660
"15002 FM1825, Pflugerville, TX 78660, USA",46933d7b29de92b72300f8464d60cc07885290b5,Taco Cabana,1.0,3.4,78660
"2424 Farm to Market 685, Pflugerville, TX 78660, USA",bdd9d1f4d2b3c791baf0d685bbda8c8f1ac08ce2,Chipotle Mexican Grill,1.0,4.3,78660
"1400 E Old Settlers Blvd #110, Round Rock, TX 78664, USA",6c3524586c4b7d3ddbc7fe32910b554657d92386,Greenhouse Craft Food,2.0,4.5,78664
"2500 Hoppe Trail, Round Rock, TX 78681, USA",4e7021cf117bed72412197cf2fc2b8c78d1b64cc,Jack Allen's Kitchen Round Rock,2.0,4.6,78681
"110 S Harris St, Round Rock, TX 78664, USA",ef3f6c143c33bd5282e455c9a537d924372edf5f,URBAN eat.drink,,4.2,78664
"2051 Gattis School Rd #630, Round Rock, TX 78664, USA",50440583b057473c6fe3f8a7fe7b39ce252a8035,Quinoa Grill,,4.8,78664
"1901 N Interstate 35 Frontage Rd, Round Rock, TX 78664, USA",2b4cdc8e1ab3e36e273089c84ce195e34544054f,Casa Garcias,1.0,4.2,78664
"1701 S Mays St, Round Rock, TX 78664, USA",883cf8e164b8e62fd47634307e54433413291adb,Gino's,2.0,4.4,78664
"2850 N Interstate Hwy 35, Round Rock, TX 78681, USA",3a9d3bfd309d4349369aaa3baf53677d02c13dc9,Salt Traders Coastal Cooking,2.0,4.5,78681
"2320 N Interstate Hwy 35, Round Rock, TX 78681, USA",fb7bce86a1fe7d76597545bb9f1cf107280bf842,Chuy's,2.0,4.4,78681
"2600 N Interstate Hwy 35, Round Rock, TX 78681, USA",7b7d2297b4c6e3df26a703918fe39197c7a6b4a6,Mellow Mushroom,,4.2,78681
"2800 N Interstate 35 Frontage Rd #200, Round Rock, TX 78681, USA",f1556e2a76484d765708b877806817c6527608d2,COVER 3 Round Rock,,4.4,78681
"121 E Main St, Round Rock, TX 78664, USA",1bb0652512c287261c27d53602554176bbc95c50,Ajo,,4.5,78664
"661 Louis Henna Blvd #300, Round Rock, TX 78664, USA",5852127a5ae44df5432e994c7dc91d3f1a1603ea,Beluga Japanese Restaurant,2.0,4.0,78664
"1700 E Palm Valley Blvd Ste 580, Round Rock, TX 78664, USA",64d72f6ed3975c139d3e4f81f1b66ed6627d9b78,Cotton Patch Cafe,,4.2,78664
"100 Sundance Pkwy, Round Rock, TX 78681, USA",335d5d5367bd0583fef91381d18a831498f67a95,Olive Garden Italian Restaurant,2.0,4.2,78681
"2150 E Palm Valley Blvd Ste 100, Round Rock, TX 78665, USA",9d831d14b0ae72eaad2b06331e81d89d47c7854d,Torchy's Tacos,,4.5,78665
"2300 N Interstate 35 Frontage Rd, Round Rock, TX 78681, USA",b90e76b9c943d2a919b18a6a5cadaef7357e5c8b,Saltgrass Steak House,,4.2,78681
"2400 I-35, Round Rock, TX 78681, USA",70d77844da498c2e563d0077f93ec6e26a0766ec,Rudy's Country Store and Bar-B-Q,,4.7,78681
"1530 N Interstate 35 Frontage Rd, Round Rock, TX 78681, USA",b772e9cc67f0655bb28e1de7eb66a3310e86eddb,La Margarita,2.0,4.1,78681
"3350 E Palm Valley Blvd, Round Rock, TX 78665, USA",8bed7610b767f3a7f68ba4edd4920d13ef3b7954,Salt Lick,,4.1,78665
"201 University Oaks Blvd #1380, Round Rock, TX 78664, USA",4ac3f84e6002e0e3d56c8f5ae14bd3301ca8ed64,Mighty Fine Burgers,1.0,4.2,78664
"1701 S Mays St, Round Rock, TX 78664, USA",5455597ecbd163f0f6f55512abbc9fdb033886f8,Juarez Restaurant & Bakery,2.0,4.3,78664
"2601 S Interstate 35 # B500, Round Rock, TX 78664, USA",c8d2d2b82dda1fde46a3d5a94492e5fed38bf5a1,Zorba Greek Restaurant,2.0,4.3,78664
"201 University Blvd #1300, Round Rock, TX 78665, USA",430ada0124c8297923551cc2a8cc0e0e2cff07f8,Razzoo's,2.0,4.2,78665
"1601 N Interstate 35 Frontage Rd, Round Rock, TX 78664, USA",fad72ae7ea41ccca153c08974ed55f70ca61f67c,Smokey Mo's BBQ - Round Rock,2.0,3.9,78664
"2702 A Parker Road, Round Rock, TX 78681, USA",8573d0d2ffea40a41ce6019b12bbc5c7cb002bf0,Red Lobster,1.0,4.0,78681
"1300 Gattis School Rd #200, Round Rock, TX 78664, USA",930abd81217532c8b6ec76eae20b3f9445fa39ba,Sofia's Mexican Restaurant,,4.3,78664
"3720 Gattis School Rd, Round Rock, TX 78664, USA",dfac1b79bbfdb60d982e7003a2f378f3add27253,Thai Spoon Restaurant,2.0,4.4,78664
"206 N Mays St, Round Rock, TX 78664, USA",abd6e0c61ae3b6c69219ba52b3d99c723623d397,Fuego Latino Gastropub,,4.9,78664
"2601 Interstate 35 Frontage Rd, Round Rock, TX 78664, USA",408533444c4a89388df7512b90f01f6187b9dba0,Pho Lee Vietnamese Restaurant,,4.5,78664
"1205 Round Rock Ave #135, Round Rock, TX 78681, USA",62233c70aff8a01cf125723b3fe25d7a2435b047,Hao Hao Vietnamese & Chinese Restaurant,2.0,4.3,78681
"3200 Greenlawn Blvd #280, Round Rock, TX 78664, USA",aa13ff9b2ff92d54f5c7d5a07adfc8c18e56a37c,The Simple Greek,,4.4,78664
"1205 Round Rock Ave #121, Round Rock, TX 78681, USA",0049cd741e61519ee2ebc7a56f3aeb7e46c8f533,Hoody's Inc,2.0,4.7,78681
"2000 N Interstate 35 Frontage Rd G4, Round Rock, TX 78681, USA",750c5df19dc8f3e673a995cb68ebdaabe542f045,China Wall Restaurant,2.0,3.7,78681
"2120 N Mays St, Round Rock, TX 78664, USA",27d1dc95c10722a68a2ab8d6088abcfed0e77930,Kerbey Lane Cafe - Round Rock,,4.1,78664
"1700 E Palm Valley Blvd #430, Round Rock, TX 78664, USA",1bbcf856d579217f1fe71e67b7149267f0dd45ac,Pizza Delight,,4.2,78664
"4201 N Interstate 35 Frontage Rd, Round Rock, TX 78664, USA",95d6087717bf06b9b18837fe8d23eed21a262d21,BJ's Restaurant & Brewhouse,2.0,3.9,78664
"1105 S Mays St #300, Round Rock, TX 78664, USA",3c149def12b21cdcad233448ca4c8a9326773261,Nancy's Sky Garden Round Rock,,4.8,78664
"661 Louis Henna Blvd, Round Rock, TX 78664, USA",0da987b0f38172954b23961ba3956a6979aa94f7,Pita Fusion - Round Rock,1.0,4.7,78664
"2601 S Interstate 35 B300, Round Rock, TX 78664, USA",eadbfa2ab5bf8f72f4811e66a306d1339f09fe89,Fire & Ice Pizza Bar,2.0,4.4,78664
"2711 La Frontera Blvd #320, Round Rock, TX 78681, USA",15c183002a907fa7f511c033ddcaf052bf7be46d,Veracruz All Natural,1.0,4.6,78681
"1400 E Old Settlers Blvd Suite #200, Round Rock, TX 78664, USA",4ed5639c708884a5e034fe8c1e276251cbfaa89e,La Tertulia d' Zoey Bakery & Restaurant,,4.6,78664
"201 University Blvd #580, Round Rock, TX 78665, USA",31041a25a3bd5343010cb1e987d49a3975daadbd,Tarka Indian Kitchen,1.0,4.4,78665
"2021 N Mays St, Round Rock, TX 78664, USA",b92f6aa53348b1f896253694c8f0eb538952b3a9,Little Mama's,,4.5,78664
"2601 S Interstate 35 b100, Round Rock, TX 78664, USA",02340265d0c3c3b9946d9a66272609a10a3d4fed,Green Mesquite BBQ - Round Rock,1.0,4.0,78664
"100 Louis Henna Blvd, Round Rock, TX 78664, USA",53e2a6241235b5416c76e700d50768c25ce68014,Twin Peaks Round Rock,,4.1,78664
"105 E Old Settlers Blvd #101, Round Rock, TX 78664, USA",69a84c8ea992c2bf78abb759e086754f15c9e2ca,Tio Dan Café Puffy Tacos N Fish,1.0,4.0,78664
"1208 N Interstate Hwy 35, Round Rock, TX 78681, USA",3e9007cb281a10c12596444f34070a99dd506947,Hunan Lion,2.0,3.8,78681
"351 W Palm Valley Blvd, Round Rock, TX 78664, USA",95a773c23d9ae1c4f966cda751ff555ee6bf3df2,Pacific Star Oyster Bar,2.0,3.9,78664
"4151 I-35, Round Rock, TX 78664, USA",99cc237d4599c60b442dde93620a4e8d1e6b703a,Mimi's Cafe,2.0,4.0,78664
"103 E Main St, Round Rock, TX 78664, USA",ee8001acc9382e9b818078ac09db98f715f34526,Fire in the Hole,1.0,4.2,78664
"3700 E Palm Valley Blvd, Round Rock, TX 78665, USA",68274803ad6684f590e4bd26d45041e5875adf19,Hat Creek Burger Company,,3.8,78665
"1205 Round Rock Ave, Round Rock, TX 78681, USA",a977716780fe3c461385d75748e8c52707245b69,Teji's Indian Restaurant and Grocery,2.0,4.1,78681
"2702 Parker Dr, Round Rock, TX 78681, USA",ea9adab6aca615077230a01523c0210c6b3b74cd,LongHorn Steakhouse,2.0,4.2,78681
"2350 IH 35 N, Round Rock, TX 78681, USA",d987166a9de58bdad0bdb5224768befef7886a17,Cracker Barrel Old Country Store,2.0,4.3,78681
"3200 Greenlawn Blvd #300, Round Rock, TX 78664, USA",dbeef7dc67aa7eb1034ae0a11f5c8ae0df44db15,"Fantasias Cafe: A Pan Asian Restaurant, Vietnamese Pho, Korean, Thai, Bubble Tea",,4.3,78664
"2051 Gattis School Rd #120, Round Rock, TX 78664, USA",db57d073005811723adc03d326b5fada73c74664,Cafe Java,1.0,4.6,78664
"1601 S I H 35, Ste 350, Round Rock, TX 78664, United States",d90060f233cb43b64c69f30e2880cae735ea641e,Cicis,,3.7,78664
"2501 S Interstate 35, Round Rock, TX 78664, USA",cce702613ab85e844504bcb0f028e86f60a88a52,Romano's Macaroni Grill,2.0,3.5,78664
"1700 E Palm Valley Blvd, Round Rock, TX 78664, USA",fe16ca558e4c2210bff45b0f485c887d93ec2c07,MasFajitas Mexican Restaurant of Round Rock,,4.1,78664
"3107 S Interstate 35, Round Rock, TX 78664, USA",57c6920cd6d578f9fb13472efa845f9df1c209b5,Third Base,2.0,3.5,78664
"2700 Parker Dr Ste A, Round Rock, TX 78681, USA",885607d2be7f682a9731d2a0a14ad14c64ba513f,Applebee’s Grill + Bar,2.0,3.6,78681
"2400 S Interstate 35 #150, Round Rock, TX 78681, USA",c8e3d5b3cf43bdbe45a0cf97e6cda3b291218f23,Miso Restaurant,,4.4,78681
"2700 N Interstate 35 Frontage Rd, Round Rock, TX 78681, USA",e1e1d6476e1f9f0e0215242c8c71d0c4007d5d95,Denny's,1.0,3.9,78681
